CaseID,CompleteTimestamp,Vessel,ActivityID,lifecycle:transition,event_id
21B26001E,2021-03-04 12:27:26.809,R602,Agitator start,complete,23
21C03001E,2021-03-04 13:20:02.000,R601,1Pass_Prewet,complete,3
21C03001E,2021-03-04 13:30:25.000,R601,Circulation Prewet,start,4
21B26001E,2021-03-04 13:33:47.965,R602,Pump adjustment,complete,24
21B26001E,2021-03-04 13:33:52.385,R602,Pump start,complete,25
21B26001E,2021-03-04 13:34:21.285,R602,Pump adjustment,complete,26
21B26001E,2021-03-04 13:34:24.642,R602,Pump adjustment,complete,27
21B26001E,2021-03-04 13:34:29.590,R602,Pump adjustment,complete,28
21B26001E,2021-03-04 13:34:36.890,R602,Pump adjustment,complete,29
21B26001E,2021-03-04 13:35:40.903,R602,Pump adjustment,complete,30
21C03001E,2021-03-04 13:52:02.132,R601,Pump adjustment,complete,5
21C03001E,2021-03-04 14:00:34.934,R601,Pump stop,complete,6
21C03001E,2021-03-04 14:00:43.943,R601,Pump adjustment,complete,7
21C03001E,2021-03-04 14:00:50.298,R601,Pump start,complete,8
21C03001E,2021-03-04 14:04:53.981,R601,Pump adjustment,complete,9
21C03001E,2021-03-04 16:03:13.113,R601,Pump stop,complete,10
21B26001E,2021-03-04 16:21:42.887,R602,Agitator stop,complete,31
21B26001E,2021-03-04 16:22:21.000,R602,Agitation,complete,32
21B26001E,2021-03-04 16:29:55.607,R602,Pump stop,complete,33
21C03001E,2021-03-04 16:31:43.865,R601,Pump adjustment,complete,11
21C03001E,2021-03-04 16:40:23.954,R601,Pump stop,complete,12
21C03001E,2021-03-04 16:41:56.077,R601,Pump adjustment,complete,13
21C03001E,2021-03-04 16:43:34.079,R601,Pump stop,complete,14
21C03001E,2021-03-04 17:07:33.000,R601,Circulation Prewet,complete,15
21B24001E,2021-03-04 17:12:38.119,R501,Pump adjustment,complete,57
21B24001E,2021-03-04 17:13:03.862,R501,Pump adjustment,complete,58
21B24001E,2021-03-04 17:23:44.507,R501,Pump adjustment,complete,59
21B24001E,2021-03-05 06:14:32.000,R501,Bottling,start,60
21B24001E,2021-03-05 06:49:33.000,R501,Circulation,complete,61
21C03001E,2021-03-05 09:57:22.000,R601,Charging,start,16
21C03001E,2021-03-05 11:03:56.000,R601,Charging,complete,17
21C03001E,2021-03-05 11:04:35.465,R601,Agitator start,complete,18
21C03001E,2021-03-05 11:07:21.000,R601,Agitation,start,19
21B24001E,2021-03-05 11:58:43.000,R501,Bottling,complete,62
21B24001E,2021-03-05 12:03:34.086,R501,Pump stop,complete,63
21B24001E,2021-03-05 12:05:57.769,R501,Pump adjustment,complete,64
21B24001E,2021-03-05 12:07:24.772,R501,Pump stop,complete,65
21B24001E,2021-03-05 12:09:16.000,R501,Line Loss Collection,start,66
21B24001E,2021-03-05 12:12:55.820,R501,Pump adjustment,complete,67
21C03001E,2021-03-05 12:17:27.816,R601,Pump adjustment,complete,20
21C03001E,2021-03-05 12:25:09.367,R601,Pump stop,complete,21
21B24001E,2021-03-05 12:27:49.691,R501,Pump stop,complete,68
21C03001E,2021-03-05 12:31:56.869,R601,Pump adjustment,complete,22
21C03001E,2021-03-05 12:32:05.827,R601,Pump start,complete,23
21C03001E,2021-03-05 12:33:30.444,R601,Pump adjustment,complete,24
21C03001E,2021-03-05 12:34:04.768,R601,Pump adjustment,complete,25
21C03001E,2021-03-05 12:35:10.591,R601,Pump stop,complete,26
21C03001E,2021-03-05 12:37:29.208,R601,Pump adjustment,complete,27
21C03001E,2021-03-05 12:37:36.910,R601,Pump start,complete,28
21C03001E,2021-03-05 12:38:09.320,R601,Pump adjustment,complete,29
21C03001E,2021-03-05 12:38:21.073,R601,Pump adjustment,complete,30
21C03001E,2021-03-05 12:40:45.652,R601,Pump adjustment,complete,31
21C03001E,2021-03-05 12:41:18.000,R601,Circulation,start,32
21B26001E,2021-03-05 12:54:00.803,R602,Pump adjustment,complete,34
21B26001E,2021-03-05 12:54:08.458,R602,Pump start,complete,35
21B26001E,2021-03-05 12:55:23.456,R602,Pump adjustment,complete,36
21B26001E,2021-03-05 12:55:35.859,R602,Pump adjustment,complete,37
21B26001E,2021-03-05 12:57:35.843,R602,Pump adjustment,complete,38
21B24001E,2021-03-05 13:02:52.000,R501,Line Loss Collection,complete,69
21C03001E,2021-03-05 13:04:17.484,R601,Pump adjustment,complete,33
21B24001E,2021-03-05 13:18:33.000,R501,Postwash,start,70
21B24001E,2021-03-05 13:18:47.304,R501,Pump adjustment,complete,71
21B26001E,2021-03-05 13:22:28.670,R602,Pump adjustment,complete,39
21B24001E,2021-03-05 13:25:25.276,R501,Pump stop,complete,72
21B24001E,2021-03-05 13:25:34.608,R501,Pump adjustment,complete,73
21B24001E,2021-03-05 13:25:38.297,R501,Pump start,complete,74
21B24001E,2021-03-05 13:27:38.432,R501,Pump adjustment,complete,75
21B24001E,2021-03-05 13:28:11.671,R501,Pump adjustment,complete,76
21B24001E,2021-03-05 13:29:41.184,R501,Pump adjustment,complete,77
21B24001E,2021-03-05 13:32:07.953,R501,Pump adjustment,complete,78
21B24001E,2021-03-05 16:03:43.934,R501,Pump stop,complete,79
21B24001E,2021-03-05 16:19:50.451,R501,Pump adjustment,complete,80
21B24001E,2021-03-05 16:28:46.675,R501,Pump stop,complete,81
21B24001E,2021-03-05 16:45:04.774,R501,Pump adjustment,complete,82
21B24001E,2021-03-05 16:50:20.324,R501,Pump stop,complete,83
21B24001E,2021-03-05 16:50:39.889,R501,Pump adjustment,complete,84
21B24001E,2021-03-05 16:50:43.233,R501,Pump start,complete,85
21B24001E,2021-03-05 16:53:01.556,R501,Pump adjustment,complete,86
21B24001E,2021-03-05 16:54:19.875,R501,Pump adjustment,complete,87
21B24001E,2021-03-05 16:54:32.677,R501,Pump adjustment,complete,88
21B24001E,2021-03-05 16:56:10.333,R501,Pump adjustment,complete,89
21B24001E,2021-03-05 16:56:35.422,R501,Pump adjustment,complete,90
21B26001E,2021-03-06 04:58:23.000,R602,Bottling,start,40
21B26001E,2021-03-06 05:34:22.000,R602,Circulation,complete,41
21B24001E,2021-03-06 06:35:39.064,R501,Pump stop,complete,91
21B24001E,2021-03-06 06:51:54.087,R501,Pump adjustment,complete,92
21B24001E,2021-03-06 07:01:44.217,R501,Pump stop,complete,93
21B24001E,2021-03-06 07:03:00.000,R501,Postwash,complete,94
21C03001E,2021-03-06 12:28:02.000,R601,Adjustment Charging,start,34
21C03001E,2021-03-06 12:39:26.000,R601,Adjustment Charging,complete,35
21C03002E,2021-03-06 13:03:05.000,R501,Filters,start,0
21C03002E,2021-03-06 14:32:08.000,R501,1Pass_Prewet,start,1
21C03002E,2021-03-06 14:36:47.000,R501,Filters,complete,2
21C03001E,2021-03-06 17:13:31.606,R601,Agitator stop,complete,36
21C03001E,2021-03-06 17:13:41.496,R601,Pump stop,complete,37
21C03002E,2021-03-06 17:31:06.000,R501,1Pass_Prewet,complete,3
21B26001E,2021-03-06 17:45:12.685,R602,Pump stop,complete,42
21B26001E,2021-03-06 17:50:55.000,R602,Bottling,complete,43
21C03002E,2021-03-06 18:01:55.816,R501,Pump adjustment,complete,4
21C03002E,2021-03-06 18:06:21.393,R501,Pump stop,complete,5
21C03002E,2021-03-07 07:29:56.000,R501,Circulation Prewet,start,6
21C03002E,2021-03-07 07:49:17.793,R501,Pump adjustment,complete,7
21C03002E,2021-03-07 07:54:24.637,R501,Pump adjustment,complete,8
21C03002E,2021-03-07 07:54:32.501,R501,Pump start,complete,9
21C03002E,2021-03-07 07:55:44.609,R501,Pump adjustment,complete,10
21C03002E,2021-03-07 07:56:06.166,R501,Pump adjustment,complete,11
21C03001E,2021-03-07 18:11:33.131,R601,Agitator start,complete,38
21C03001E,2021-03-07 18:13:07.747,R601,Pump adjustment,complete,39
21C03001E,2021-03-07 18:13:25.814,R601,Pump start,complete,40
21C03001E,2021-03-07 18:13:51.161,R601,Pump adjustment,complete,41
21C03001E,2021-03-07 18:14:03.357,R601,Pump adjustment,complete,42
21C03001E,2021-03-07 18:17:48.233,R601,Pump adjustment,complete,43
21C03001E,2021-03-07 18:45:59.625,R601,Pump adjustment,complete,44
